poverty_perc,median_household_income,education_less_than_high_school_percent,percent_high_blood_pressure,percent_coronary_heart_disease,percent_stroke,percent_high_cholesterol,percent_inactive,percent_smoking,number_of_hospitals,number_of_primary_care_physicians,percent_no_heath_insurance,urban_rural_status
11.2,0.46250335935400405,13.2,27.2,6.5,2.9,29.1,24.3,19.5,0.012987012987012988,0.12286689419795221,13.0,0.0
14.4,0.2187548827819826,20.1,42.7,13.4,6.0,39.7,19.5,20.7,0.0,0.06484641638225257,18.2,0.0
10.3,0.4312535546652833,5.0,33.4,9.1,4.0,34.7,21.1,21.3,0.0,0.0,7.2,0.0
9.8,0.4562533984162599,16.0,32.0,7.4,3.2,32.1,19.4,19.9,0.012987012987012988,0.10580204778156999,15.1,0.0
9.4,0.506253085918213,14.0,33.1,8.5,3.8,33.6,19.1,21.4,0.012987012987012988,0.1296928327645051,12.5,0.0
13.2,0.3750039062255861,13.1,34.6,8.9,3.8,34.7,22.6,18.5,0.0,0.12286689419795221,11.8,0.0
10.1,0.3937537890388185,13.1,34.1,8.4,3.7,35.8,21.4,19.9,0.012987012987012988,0.21160409556313994,13.1,0.0
15.4,0.3125042968481447,10.6,41.1,11.6,5.5,37.3,21.0,23.5,0.012987012987012988,0.06484641638225257,12.6,0.0
14.2,0.3312541796613771,13.9,40.7,11.0,4.9,40.6,22.3,20.2,0.012987012987012988,0.13993174061433447,12.9,0.0
18.1,0.4062537109143068,17.5,32.5,7.7,3.3,32.8,21.0,20.6,0.012987012987012988,0.2627986348122867,14.1,0.0
7.8,0.4562533984162599,5.8,37.9,9.4,3.9,38.5,18.4,15.0,0.0,0.0,9.0,
10.2,0.46875332029174815,11.1,28.1,6.7,2.9,34.0,17.1,17.1,0.07792207792207792,0.07849829351535836,12.5,
12.3,0.3625039843500978,11.7,32.9,8.2,3.6,32.2,23.4,20.5,0.012987012987012988,0.08191126279863481,10.4,0.0
12.5,0.3625039843500978,11.9,32.7,8.0,3.6,33.4,20.4,17.6,0.012987012987012988,0.07849829351535836,14.7,
22.8,0.1687551952800295,7.3,44.1,13.9,6.5,39.0,19.2,18.4,0.0,0.15358361774744028,9.1,0.0
25.1,0.26875457028393573,18.5,34.4,8.3,4.5,31.3,28.1,22.5,0.025974025974025976,0.10580204778156999,12.5,0.0
20.5,0.29375441403491226,19.4,29.9,6.5,3.3,30.4,19.9,14.1,0.025974025974025976,0.08873720136518773,13.5,
20.0,0.27500453122167984,12.6,34.6,9.6,4.5,34.3,17.5,15.2,0.012987012987012988,0.07849829351535836,8.8,0.0
19.8,0.2625046093461916,17.5,35.6,8.9,4.2,34.2,18.3,16.2,0.0,0.10580204778156999,10.5,0.0
22.3,0.24375472653295915,28.7,34.5,9.6,4.7,32.1,25.2,18.2,0.012987012987012988,0.13651877133105803,14.2,0.0
32.0,0.22500484371972673,21.7,34.6,9.0,5.7,30.3,23.5,24.6,0.05194805194805195,0.07849829351535836,19.9,0.0
10.4,0.45000343747851573,9.1,28.6,6.6,3.0,30.5,16.5,14.9,0.012987012987012988,0.08873720136518773,9.0,
21.5,0.27500453122167984,13.8,33.4,7.7,4.2,28.4,23.4,22.0,0.025974025974025976,0.09556313993174062,14.8,
22.1,0.2312548046574709,11.5,40.9,11.7,5.4,37.7,21.1,15.3,0.012987012987012988,0.10921501706484643,11.9,0.0
25.1,0.24375472653295915,17.0,33.8,8.6,4.2,32.3,22.1,18.3,0.012987012987012988,0.10580204778156999,12.3,0.0
15.5,0.32500421872363294,15.3,30.9,7.1,3.4,30.3,22.7,15.6,0.0,0.13993174061433447,12.6,
13.9,0.31875425778588884,10.9,39.9,10.0,4.7,37.2,18.7,16.5,0.012987012987012988,0.07508532423208192,9.8,0.0
12.6,0.3062543359104006,8.4,36.0,8.5,4.0,33.5,20.3,16.9,0.012987012987012988,0.08532423208191126,10.3,0.0
19.5,0.28750445309716816,18.7,31.5,7.8,4.0,31.0,25.3,19.0,0.012987012987012988,0.18430034129692835,12.2,0.0
7.7,0.38750382810107437,8.6,29.6,6.2,2.8,32.0,20.1,9.5,0.025974025974025976,0.07167235494880547,13.2,0.0
6.8,0.46250335935400405,7.1,28.3,6.0,2.8,30.7,18.1,10.3,0.025974025974025976,0.14675767918088736,10.1,
9.2,0.4062537109143068,6.5,22.7,4.6,2.3,27.1,14.8,8.4,0.025974025974025976,0.11262798634812288,9.4,
12.8,0.32500421872363294,7.8,32.1,7.4,3.5,33.0,23.9,11.8,0.012987012987012988,0.13310580204778158,10.0,0.0
6.5,0.3937537890388185,3.9,35.2,8.1,3.4,37.3,18.2,9.8,0.0,0.0,9.3,0.0
5.0,0.5750026562333986,4.1,25.6,4.5,2.1,30.5,16.7,7.9,0.03896103896103896,0.10238907849829351,8.1,
10.6,0.38750382810107437,10.8,29.7,6.5,3.2,29.4,24.0,13.5,0.012987012987012988,0.10921501706484643,14.8,0.0
9.3,0.40000374997656263,5.6,33.0,7.3,3.4,34.1,17.3,11.4,0.0,0.3754266211604096,9.9,0.0
9.7,0.3000043749726564,6.3,34.8,8.3,3.8,36.7,21.7,10.8,0.012987012987012988,0.11945392491467577,17.4,0.0
10.4,0.36875394528784194,6.2,30.4,7.0,3.3,32.1,18.1,10.9,0.012987012987012988,0.061433447098976114,16.4,0.0
13.7,0.3312541796613771,6.6,26.8,6.1,3.0,29.7,14.9,11.0,0.012987012987012988,0.12286689419795221,12.3,0.0
7.7,0.43750351560302747,7.6,28.7,5.9,2.8,31.8,19.7,11.8,0.012987012987012988,0.08532423208191126,11.1,
9.0,0.3625039843500978,8.6,34.0,8.0,3.7,35.8,19.5,10.1,0.012987012987012988,0.12286689419795221,10.2,0.0
10.7,0.3750039062255861,10.4,32.0,7.6,3.5,32.3,21.4,10.8,0.025974025974025976,0.10921501706484643,15.0,0.0
3.7,0.6500021874863282,2.2,25.7,5.1,2.3,30.7,21.2,8.2,0.0,0.07167235494880547,7.9,
15.3,0.29375441403491226,7.3,37.8,11.0,5.1,38.2,20.5,11.6,0.0,0.0,13.2,0.0
8.4,0.4750032812294923,4.3,31.0,7.5,3.4,32.9,21.4,10.3,0.0,0.0,10.6,0.0
7.0,0.49375316404272473,8.5,25.3,4.8,2.3,27.5,17.6,9.2,0.14285714285714288,0.07849829351535836,11.4,1.0
18.6,0.31875425778588884,14.3,35.0,8.3,4.6,30.9,19.5,15.1,0.025974025974025976,0.08532423208191126,17.5,0.0
14.1,0.34375410153686536,8.0,27.0,6.4,3.1,28.8,20.7,10.9,0.025974025974025976,0.10580204778156999,14.8,0.0
10.0,0.3500040624746095,9.0,33.0,7.3,3.4,34.6,19.6,11.3,0.012987012987012988,0.10921501706484643,11.8,0.0
4.5,0.7250017187392579,4.8,22.9,5.0,2.2,30.3,13.0,7.0,0.012987012987012988,0.05802047781569966,10.1,0.0
5.7,0.49375316404272473,7.9,26.7,4.8,2.3,28.2,23.0,11.5,0.012987012987012988,0.27986348122866894,10.5,
10.8,0.3937537890388185,11.5,29.3,6.7,3.2,32.5,21.4,14.1,0.012987012987012988,0.14334470989761094,16.2,0.0
7.8,0.5125030468559572,4.8,20.4,4.0,1.9,24.7,16.6,6.3,0.06493506493506494,0.11604095563139932,9.4,
4.7,0.5437528515446779,4.6,26.3,5.1,2.3,29.2,15.9,8.0,0.012987012987012988,0.10238907849829351,11.5,0.0
6.9,0.45000343747851573,6.2,31.4,7.2,3.4,33.1,15.9,8.4,0.012987012987012988,0.09556313993174062,15.0,
11.2,0.34375410153686536,10.4,32.8,8.1,3.7,35.3,17.7,10.4,0.0,0.1262798634812287,15.7,0.0
7.3,0.45000343747851573,8.5,26.6,5.3,2.5,28.9,19.6,10.6,0.025974025974025976,0.11262798634812288,9.9,
11.5,0.34375410153686536,10.2,35.3,8.4,3.7,32.0,23.4,17.5,0.025974025974025976,0.13310580204778158,21.5,0.0
10.4,0.41875363278979505,9.4,32.8,7.1,3.3,30.8,24.1,19.6,0.012987012987012988,0.09897610921501707,17.7,0.0
15.0,0.32500421872363294,8.2,29.4,7.7,3.7,30.4,23.6,20.8,0.012987012987012988,0.07508532423208192,22.3,0.0
10.9,0.3062543359104006,5.8,38.7,9.5,4.3,36.1,21.8,17.9,0.012987012987012988,0.07167235494880547,15.2,0.0
6.9,0.4562533984162599,7.1,32.4,7.1,3.2,33.6,21.3,17.3,0.025974025974025976,0.08191126279863481,16.1,0.0
9.4,0.4125036718520509,6.3,30.8,6.2,2.8,30.9,22.5,20.0,0.025974025974025976,0.07849829351535836,14.5,
8.2,0.3937537890388185,4.1,31.6,7.3,3.2,31.6,20.4,14.6,0.025974025974025976,0.061433447098976114,14.0,0.0
6.2,0.5125030468559572,4.6,31.7,7.0,3.1,31.0,18.5,15.9,0.0,0.11945392491467577,15.3,0.0
7.6,0.44375347654077163,7.4,27.0,5.7,2.7,27.8,21.4,17.5,0.025974025974025976,0.10921501706484643,13.9,0.0
5.2,0.5750026562333986,5.3,25.1,5.1,2.2,27.6,12.0,12.2,0.012987012987012988,0.06484641638225257,17.5,0.0
8.5,0.44375347654077163,6.9,31.7,6.7,3.0,30.6,23.8,18.6,0.012987012987012988,0.10921501706484643,14.1,0.0
9.7,0.36875394528784194,8.0,32.5,7.9,3.7,32.1,19.8,16.7,0.012987012987012988,0.08873720136518773,15.9,0.0
19.8,0.27500453122167984,17.3,43.5,9.1,4.9,38.6,23.9,22.6,0.012987012987012988,0.2218430034129693,10.7,
20.9,0.31875425778588884,17.5,37.7,7.5,3.7,34.2,21.9,22.4,0.012987012987012988,0.12286689419795221,20.8,0.0
17.0,0.3125042968481447,17.0,39.9,8.5,4.1,36.7,31.9,21.2,0.025974025974025976,0.08873720136518773,22.0,0.0
17.1,0.31875425778588884,12.9,42.7,10.7,4.7,41.4,28.9,18.9,0.0,0.15017064846416384,24.9,
14.9,0.3812538671633302,21.0,33.7,7.0,3.1,35.2,19.2,16.7,0.012987012987012988,0.2286689419795222,22.2,
11.4,0.3812538671633302,12.4,35.5,8.4,3.8,35.9,23.0,17.0,0.012987012987012988,0.23890784982935154,21.6,
11.0,0.40000374997656263,10.3,41.3,10.0,4.3,40.9,20.0,16.9,0.0,0.19112627986348124,20.5,
10.8,0.46875332029174815,16.9,33.2,7.2,3.2,35.4,24.7,18.2,0.012987012987012988,0.1604095563139932,22.7,
23.1,0.28750445309716816,20.8,33.3,6.8,3.2,33.0,18.8,19.5,0.012987012987012988,0.1945392491467577,18.6,0.0
14.7,0.33750414059912126,9.1,30.9,5.8,2.9,29.7,20.2,17.6,0.06493506493506494,0.07849829351535836,16.6,
15.0,0.3750039062255861,15.6,32.5,6.1,2.8,32.2,21.1,14.5,0.12987012987012989,0.07849829351535836,19.1,1.0
9.8,0.4125036718520509,8.4,38.6,8.9,3.7,40.0,18.9,15.7,0.0,0.11604095563139932,21.7,0.0
12.5,0.3625039843500978,11.7,40.4,9.8,4.3,39.3,19.8,18.0,0.012987012987012988,0.09897610921501707,23.0,0.0
8.3,0.5250029687314455,11.2,31.8,5.7,2.7,31.5,26.1,15.8,0.03896103896103896,0.08873720136518773,16.4,
22.3,0.33750414059912126,11.7,26.1,4.8,2.4,27.2,20.4,15.3,0.05194805194805195,0.07508532423208192,17.5,
14.0,0.3062543359104006,15.1,35.6,8.3,3.6,36.5,19.3,14.4,0.012987012987012988,0.07508532423208192,21.2,0.0
28.7,0.21250492184423847,32.9,40.1,9.7,4.5,38.3,19.4,18.5,0.0,0.0,18.6,0.0
15.6,0.3062543359104006,13.0,37.1,8.4,3.7,37.4,19.3,18.2,0.012987012987012988,0.09215017064846417,20.0,0.0
13.1,0.4062537109143068,15.9,38.4,8.5,3.9,37.8,19.0,17.9,0.012987012987012988,0.11262798634812288,20.3,
9.5,0.40000374997656263,11.6,36.8,8.6,3.7,37.4,20.1,17.2,0.025974025974025976,0.11945392491467577,20.9,0.0
12.7,0.4125036718520509,20.3,34.7,7.2,3.4,34.6,21.3,18.6,0.012987012987012988,0.15699658703071673,25.7,
12.4,0.3625039843500978,19.1,36.9,7.8,3.4,35.2,25.1,16.4,0.012987012987012988,0.09897610921501707,20.3,0.0
24.4,0.27500453122167984,31.4,33.5,7.6,3.7,34.8,26.6,16.3,0.05194805194805195,0.10238907849829351,30.8,
9.3,0.5625027343579103,10.3,31.7,6.0,2.8,32.6,21.2,17.6,0.025974025974025976,0.3344709897610922,15.9,
16.7,0.28750445309716816,19.1,37.6,8.6,4.2,37.0,23.5,20.6,0.025974025974025976,0.11604095563139932,22.4,0.0
11.4,0.31875425778588884,16.8,40.5,9.9,4.3,40.0,19.3,17.6,0.0,0.0,19.3,0.0
16.0,0.27500453122167984,13.5,41.1,10.1,4.4,40.3,20.6,18.6,0.012987012987012988,0.08873720136518773,25.6,0.0
12.7,0.3312541796613771,15.7,38.1,9.2,4.2,35.9,25.6,17.8,0.025974025974025976,0.10580204778156999,24.8,0.0
7.5,0.49375316404272473,6.3,31.9,6.7,2.9,34.7,20.3,13.6,0.012987012987012988,0.08532423208191126,15.0,
15.9,0.29375441403491226,14.3,37.6,9.2,4.0,38.2,19.6,17.2,0.012987012987012988,0.09897610921501707,24.1,0.0
13.5,0.29375441403491226,30.8,40.6,10.9,4.8,40.2,19.3,19.8,0.012987012987012988,0.1262798634812287,21.9,0.0
12.7,0.3625039843500978,11.2,29.9,5.3,2.7,29.4,22.5,19.5,0.012987012987012988,0.21843003412969286,16.0,
9.0,0.4250035937275392,23.1,30.9,6.0,2.7,33.2,19.4,15.9,0.012987012987012988,0.19795221843003413,20.4,0.0
12.4,0.33750414059912126,21.4,35.5,8.3,3.7,36.8,19.3,17.5,0.0,0.15358361774744028,20.9,0.0
18.6,0.29375441403491226,34.6,42.9,10.2,4.8,40.9,19.6,20.0,0.012987012987012988,0.10921501706484643,24.3,0.0
20.5,0.33750414059912126,17.2,38.6,9.0,4.2,37.1,20.9,20.2,0.012987012987012988,0.09556313993174062,20.1,0.0
25.5,0.26875457028393573,32.2,39.5,10.0,4.8,37.7,19.4,20.7,0.012987012987012988,0.11945392491467577,20.5,0.0
20.0,0.2562546484084474,29.6,37.5,8.1,3.6,37.3,18.9,15.9,0.0,0.0,21.9,0.0
13.6,0.3937537890388185,23.4,28.5,5.6,2.6,30.1,22.4,17.4,0.03896103896103896,0.09215017064846417,22.0,
19.1,0.281254492159424,23.1,42.7,12.4,5.5,41.5,19.3,19.1,0.0,0.09897610921501707,25.8,0.0
17.6,0.3062543359104006,21.0,31.4,6.2,2.9,31.6,21.9,14.4,0.09090909090909091,0.10238907849829351,24.3,
20.0,0.281254492159424,22.6,39.8,9.1,4.7,36.1,20.2,22.5,0.012987012987012988,0.32764505119453924,21.4,
9.4,0.40000374997656263,10.9,38.5,9.4,4.1,37.8,19.5,16.6,0.012987012987012988,0.14334470989761094,21.6,0.0
7.4,0.6062524609221193,9.2,31.9,4.9,2.4,34.2,20.9,13.0,0.07792207792207792,0.07508532423208192,15.0,
13.3,0.34375410153686536,18.2,40.6,9.1,4.4,38.0,19.6,21.1,0.012987012987012988,0.14675767918088736,20.8,0.0
22.3,0.29375441403491226,35.1,32.1,6.3,2.9,32.5,19.1,18.2,0.012987012987012988,0.20819112627986347,22.8,0.0
9.9,0.4875032031049806,10.4,35.0,6.4,3.0,34.0,27.1,16.3,0.012987012987012988,0.07849829351535836,17.4,
9.2,0.40000374997656263,10.3,38.8,9.3,3.8,39.5,19.2,13.9,0.012987012987012988,0.061433447098976114,24.2,0.0
7.3,0.5312529296691896,30.7,34.2,8.0,3.6,35.0,19.5,19.9,0.0,0.0,19.1,0.0
13.2,0.34375410153686536,17.7,38.9,9.3,4.1,38.9,21.5,17.8,0.0,0.0,17.0,
14.3,0.34375410153686536,23.8,36.2,8.3,3.8,36.1,18.8,18.9,0.012987012987012988,0.12286689419795221,25.2,0.0
15.3,0.3625039843500978,18.8,38.8,8.7,4.2,37.6,19.9,21.1,0.012987012987012988,0.15699658703071673,22.6,0.0
8.5,0.49375316404272473,11.2,30.8,6.1,2.8,32.4,19.9,15.8,0.012987012987012988,0.14675767918088736,15.9,
14.7,0.3312541796613771,12.9,40.6,10.2,4.5,39.9,18.9,19.4,0.012987012987012988,0.07167235494880547,24.8,0.0
10.4,0.4312535546652833,11.3,37.6,7.7,3.5,37.1,27.8,19.9,0.0,0.19795221843003413,16.2,
15.9,0.38750382810107437,18.2,30.7,5.6,2.9,34.1,20.8,16.1,0.37662337662337664,0.09215017064846417,24.2,1.0
9.6,0.4875032031049806,9.6,25.8,5.1,2.3,30.5,16.9,14.4,0.03896103896103896,0.11262798634812288,16.7,
23.9,0.29375441403491226,33.1,33.5,7.0,3.4,32.0,27.1,16.4,0.06493506493506494,0.10921501706484643,33.2,
14.0,0.3562540234123537,15.5,37.9,8.8,3.9,37.4,20.6,18.7,0.012987012987012988,0.17406143344709898,22.6,0.0
20.0,0.28750445309716816,18.8,44.1,10.5,5.3,38.4,23.6,22.4,0.012987012987012988,0.2286689419795222,21.7,0.0
24.2,0.2562546484084474,43.5,36.4,8.3,3.9,35.4,18.9,22.0,0.0,0.0,32.0,
6.9,0.46250335935400405,5.9,37.4,8.3,3.5,38.3,19.2,16.1,0.0,0.0,14.0,
12.7,0.3500040624746095,18.6,36.9,8.2,3.7,36.1,22.0,18.4,0.012987012987012988,0.2866894197952219,22.1,0.0
17.3,0.31875425778588884,15.0,41.9,9.9,4.8,38.4,23.9,23.4,0.012987012987012988,0.13651877133105803,17.6,0.0
22.2,0.3500040624746095,19.3,42.7,12.3,5.4,42.2,19.2,17.9,0.0,0.11262798634812288,27.1,0.0
18.3,0.3062543359104006,16.1,39.4,7.3,3.9,33.3,29.9,19.8,0.05194805194805195,0.09897610921501707,21.6,
20.1,0.2625046093461916,25.5,38.6,8.9,4.0,37.8,19.1,17.5,0.0,0.21160409556313994,18.3,0.0
20.1,0.3062543359104006,21.8,35.4,7.7,3.4,35.9,18.7,16.5,0.012987012987012988,0.1877133105802048,21.8,0.0
17.5,0.3500040624746095,24.3,32.2,7.1,3.3,32.4,19.3,18.9,0.012987012987012988,0.1672354948805461,19.5,0.0
6.7,0.6437522265485841,5.9,32.7,6.9,2.9,35.6,17.5,12.9,0.0,0.07508532423208192,16.7,
10.8,0.28750445309716816,78.1,40.9,6.4,2.4,39.8,19.1,5.2,0.0,0.0,26.3,0.0
11.6,0.3562540234123537,10.7,37.9,9.5,4.0,39.2,19.1,15.5,0.012987012987012988,0.07167235494880547,23.8,0.0
15.7,0.3000043749726564,16.3,42.7,11.3,5.0,41.0,19.0,18.5,0.012987012987012988,0.07167235494880547,23.8,0.0
17.9,0.3937537890388185,19.0,39.2,10.1,4.4,37.6,19.2,16.4,0.0,0.0,18.6,0.0
20.8,0.32500421872363294,20.9,30.1,6.3,2.9,31.4,19.3,14.6,0.012987012987012988,0.11604095563139932,19.8,0.0
10.0,0.4312535546652833,10.1,37.3,8.3,3.7,37.7,19.6,17.9,0.012987012987012988,0.11604095563139932,18.5,
24.0,0.28750445309716816,35.3,29.5,6.2,2.8,31.3,19.2,16.4,0.0,0.0,18.3,0.0
10.6,0.3625039843500978,13.8,39.1,9.3,4.1,38.4,19.4,18.3,0.025974025974025976,0.08191126279863481,18.9,0.0
10.6,0.3812538671633302,17.0,37.2,8.7,4.1,36.5,19.6,20.2,0.0,0.18088737201365188,22.1,0.0
13.8,0.3312541796613771,18.1,42.4,10.7,5.0,40.1,20.2,21.3,0.0,0.0,26.3,0.0
14.4,0.3812538671633302,21.8,35.5,7.3,3.6,34.4,28.3,22.5,0.025974025974025976,0.18430034129692835,22.8,
16.8,0.3312541796613771,16.8,39.8,9.1,4.4,37.1,20.3,20.6,0.025974025974025976,0.12286689419795221,22.6,0.0
17.0,0.33750414059912126,22.4,37.8,10.0,4.5,37.2,21.1,21.3,0.0,0.45051194539249145,22.4,0.0
10.9,0.3812538671633302,13.5,45.9,11.6,4.9,43.9,18.5,16.1,0.012987012987012988,0.08532423208191126,23.3,0.0
3.9,0.6062524609221193,3.4,34.8,5.0,2.1,35.6,19.5,15.7,0.0,0.0,11.4,0.0
16.2,0.3000043749726564,19.6,38.9,9.5,4.2,38.3,19.6,18.7,0.012987012987012988,0.10238907849829351,21.0,0.0
17.0,0.34375410153686536,14.6,33.4,7.0,3.4,33.4,23.6,17.7,0.025974025974025976,0.07849829351535836,18.0,
9.7,0.28750445309716816,11.1,38.0,10.6,4.6,38.5,19.3,17.4,0.0,0.0,13.6,0.0
17.4,0.36875394528784194,18.8,33.8,6.9,3.3,32.5,20.2,19.5,0.012987012987012988,0.2764505119453925,24.0,0.0
9.8,0.3937537890388185,14.5,39.9,9.4,3.9,40.0,19.7,14.0,0.0,0.0,29.4,0.0
17.3,0.32500421872363294,17.9,37.2,8.4,4.0,35.9,26.5,18.7,0.025974025974025976,0.12286689419795221,20.8,0.0
20.0,0.2562546484084474,38.5,34.1,6.9,3.3,34.4,19.6,16.3,0.012987012987012988,0.17747440273037546,28.5,0.0
11.2,0.3937537890388185,15.6,34.3,7.1,3.1,35.7,20.5,15.5,0.012987012987012988,0.18088737201365188,18.2,
19.1,0.2562546484084474,16.5,43.4,10.5,4.4,41.8,19.7,14.5,0.0,0.10580204778156999,28.5,0.0
9.7,0.5750026562333986,15.9,27.7,5.1,2.4,30.4,21.0,15.8,0.012987012987012988,0.1296928327645051,18.4,
17.4,0.3125042968481447,16.4,39.3,9.3,4.3,37.9,22.5,19.5,0.012987012987012988,0.4573378839590444,19.3,0.0
14.4,0.3062543359104006,17.2,41.6,10.3,4.4,41.4,19.0,17.7,0.0,0.2013651877133106,26.9,0.0
8.2,0.5312529296691896,10.8,31.1,6.0,2.7,34.7,23.0,15.8,0.05194805194805195,0.09215017064846417,17.3,
19.5,0.3062543359104006,16.3,33.4,7.4,3.7,32.7,25.6,18.8,0.025974025974025976,0.08191126279863481,21.2,0.0
14.8,0.31875425778588884,20.0,37.5,8.4,4.1,36.9,22.1,20.0,0.012987012987012988,0.11945392491467577,23.6,0.0
21.3,0.28750445309716816,18.7,43.8,10.5,5.3,38.1,22.3,24.9,0.0,0.0,21.8,
17.5,0.3500040624746095,16.2,34.0,6.9,3.1,33.1,25.5,17.0,0.025974025974025976,0.07508532423208192,19.9,
15.1,0.3812538671633302,11.6,36.7,7.5,3.5,34.8,27.9,19.8,0.0,0.22525597269624573,16.8,
16.5,0.3312541796613771,27.5,33.6,7.0,3.2,34.3,19.5,18.6,0.025974025974025976,0.09556313993174062,24.8,0.0
15.0,0.3000043749726564,18.1,42.0,9.3,4.1,40.9,31.1,24.2,0.012987012987012988,0.09556313993174062,23.0,0.0
19.4,0.2500046874707033,51.5,45.2,13.4,6.5,41.9,19.3,21.7,0.0,0.15017064846416384,32.6,0.0
8.3,0.41875363278979505,17.4,30.7,6.3,2.8,32.4,19.4,16.6,0.012987012987012988,0.09897610921501707,19.9,0.0
16.4,0.26875457028393573,12.1,45.6,12.4,5.5,42.4,19.3,19.6,0.0,0.09215017064846417,22.2,0.0
19.0,0.4062537109143068,30.6,31.4,6.2,2.9,32.3,19.7,18.8,0.012987012987012988,0.14334470989761094,22.2,0.0
15.3,0.3000043749726564,17.4,39.1,9.2,4.2,38.4,19.5,17.4,0.012987012987012988,0.2696245733788396,18.8,0.0
14.2,0.34375410153686536,15.3,39.0,8.8,4.3,36.8,20.1,19.6,0.0,0.6177474402730375,20.0,
14.3,0.31875425778588884,18.9,37.6,9.0,4.0,37.8,19.7,18.6,0.025974025974025976,0.10580204778156999,20.2,0.0
16.0,0.31875425778588884,14.3,47.8,12.2,5.5,43.6,20.0,20.6,0.012987012987012988,0.2150170648464164,20.1,0.0
19.6,0.28750445309716816,18.0,47.8,11.8,5.9,42.2,20.4,22.7,0.012987012987012988,0.17406143344709898,21.1,0.0
16.1,0.32500421872363294,14.5,41.7,9.8,4.5,38.8,21.3,21.2,0.0,0.5255972696245734,22.6,0.0
14.8,0.3562540234123537,18.6,34.8,7.4,3.3,34.4,30.5,19.2,0.0,0.1672354948805461,18.7,
17.4,0.3000043749726564,19.2,38.1,9.7,4.3,37.3,19.3,19.7,0.0,0.13651877133105803,30.7,0.0
13.2,0.33750414059912126,20.8,34.3,8.4,3.7,35.9,19.3,17.1,0.012987012987012988,0.0,24.9,0.0
18.0,0.2562546484084474,22.0,40.4,9.4,4.7,36.8,21.5,22.5,0.0,0.20819112627986347,25.8,0.0
25.2,0.22500484371972673,42.4,36.2,7.9,3.9,34.8,26.1,20.3,0.012987012987012988,0.19112627986348124,31.2,0.0
10.2,0.4250035937275392,10.9,34.1,7.0,3.1,34.7,19.1,17.7,0.0,0.0,19.0,0.0
11.7,0.4062537109143068,24.7,35.4,8.2,3.5,36.9,19.0,16.1,0.012987012987012988,0.06484641638225257,20.7,0.0
14.0,0.26875457028393573,14.8,43.9,11.2,4.7,41.9,19.8,14.6,0.0,0.0,19.5,0.0
12.0,0.3500040624746095,13.6,31.3,6.6,2.9,32.9,19.4,15.8,0.025974025974025976,0.08191126279863481,17.6,
10.2,0.5187530077937014,9.7,23.6,4.5,2.1,29.8,16.6,12.4,0.1038961038961039,0.07167235494880547,16.5,1.0
16.8,0.3000043749726564,17.4,43.8,11.0,5.1,41.9,22.4,21.5,0.0,0.2832764505119454,21.5,0.0
18.9,0.3062543359104006,18.7,40.4,9.7,4.5,38.5,25.3,22.2,0.012987012987012988,0.21843003412969286,20.1,0.0
12.1,0.3750039062255861,21.9,33.9,7.3,3.2,34.9,19.7,17.4,0.025974025974025976,0.09556313993174062,20.5,0.0
19.0,0.3062543359104006,24.1,34.1,7.9,3.6,35.0,19.3,16.9,0.012987012987012988,0.1262798634812287,24.9,0.0
15.6,0.33750414059912126,30.0,34.6,7.3,3.4,34.5,20.2,17.1,0.012987012987012988,0.13310580204778158,23.6,0.0
16.5,0.33750414059912126,16.6,34.9,7.3,3.4,33.9,24.6,17.0,0.025974025974025976,0.07849829351535836,20.2,
18.0,0.26875457028393573,14.0,33.5,6.9,3.4,32.1,24.6,20.1,0.012987012987012988,0.15358361774744028,19.2,0.0
12.6,0.4312535546652833,14.8,31.4,5.8,2.8,30.6,28.1,16.3,0.0,0.2696245733788396,23.9,
9.8,0.3562540234123537,20.5,33.2,7.0,3.2,34.1,19.5,18.5,0.012987012987012988,0.23890784982935154,21.2,0.0
11.7,0.3937537890388185,12.5,38.0,8.3,3.8,36.0,22.9,16.2,0.012987012987012988,0.09556313993174062,19.7,0.0
19.9,0.3562540234123537,31.8,31.4,6.3,3.0,32.8,20.0,16.4,0.025974025974025976,0.14675767918088736,30.2,
13.8,0.3500040624746095,20.0,38.5,8.2,4.0,35.1,26.6,18.3,0.012987012987012988,0.1296928327645051,25.6,0.0
24.7,0.2500046874707033,29.9,36.0,7.7,3.6,34.8,19.6,19.1,0.0,0.13993174061433447,23.4,0.0
5.6,0.5750026562333986,6.7,28.4,5.0,2.3,33.1,20.0,12.7,0.07792207792207792,0.08532423208191126,12.4,
9.4,0.46875332029174815,11.4,33.9,7.0,3.0,35.5,19.2,16.3,0.012987012987012988,0.11262798634812288,16.6,
11.8,0.4875032031049806,31.1,32.3,6.4,2.9,33.6,19.3,18.0,0.012987012987012988,0.17064846416382254,21.0,0.0
24.6,0.2500046874707033,35.3,35.7,8.2,3.9,35.7,19.0,18.5,0.0,0.5187713310580204,29.3,0.0
27.2,0.2187548827819826,24.3,37.9,8.6,4.1,36.0,19.2,18.8,0.0,0.4368600682593857,21.9,0.0
9.1,0.49375316404272473,10.4,31.6,6.3,2.6,31.9,22.1,16.2,0.03896103896103896,0.09215017064846417,11.1,
14.4,0.34375410153686536,15.5,39.5,8.8,3.9,38.9,27.2,22.6,0.012987012987012988,0.11945392491467577,11.2,
15.3,0.29375441403491226,13.9,42.1,10.1,4.5,42.1,22.2,23.4,0.012987012987012988,0.15358361774744028,10.8,0.0
